borehole,name_he,family,param_code,param_name,first_sample_date,last_sample_date,n_samples,years_covered_count,last_year,monitoring_active_2024_or_later,trend_possible
נת_אלביט_חולון_1,נת אלביט חולון 1,FUEL,XYLENE,XYLENE,2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2015-08-11,2016-03-10,3,2,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL, MTBE,MTBE,2015-08-11,2016-03-10,2,2,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2015-08-11,2016-03-10,3,2,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2015-08-11,2016-03-10,2,2,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2015-08-11,2016-03-10,2,2,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,METALS,ARSENIC AS AS,ARSENIC AS AS,2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL,BENZENE,BENZENE,2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,METALS,CADMIUM AS CD,CADMIUM AS CD,2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2016-03-10,2016-03-10,2,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2016-03-10,2016-03-10,2,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-03-10,2016-03-10,2,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,METALS,LEAD AS PB,LEAD AS PB,2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,METALS,NICKEL AS NI,NICKEL AS NI,2016-03-10,2016-03-10,2,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL,TOLUENE,TOLUENE,2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2016-03-10,2016-03-10,1,1,2016,False,False
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL,XYLENE,XYLENE,2016-03-10,2016-03-10,1,1,2016,False,False
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-02-15,2017-07-17,3,1,2017,False,False
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-02-15,2017-07-17,3,1,2017,False,False
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,BENZENE,BENZENE,2017-02-15,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-02-15,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_1,נד אגד אזור 1,FUEL, MTBE,MTBE,2017-02-15,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,TOLUENE,TOLUENE,2017-02-15,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,XYLENE,XYLENE,2017-02-15,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-02-15,2017-07-17,3,1,2017,False,False
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-02-15,2017-07-17,3,1,2017,False,False
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,BENZENE,BENZENE,2017-02-15,2024-02-26,15,7,2024,True,True
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-02-15,2024-02-26,15,7,2024,True,True
נד_אגד_אזור_2,נד אגד אזור 2,FUEL, MTBE,MTBE,2017-02-15,2024-02-26,14,7,2024,True,True
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,TOLUENE,TOLUENE,2017-02-15,2024-02-26,15,7,2024,True,True
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,XYLENE,XYLENE,2017-02-15,2024-02-26,15,7,2024,True,True
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-04-09,2017-07-17,2,1,2017,False,False
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-04-09,2017-07-17,2,1,2017,False,False
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,BENZENE,BENZENE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-04-09,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_3,נד אגד אזור 3,FUEL, MTBE,MTBE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,TOLUENE,TOLUENE,2017-04-09,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,XYLENE,XYLENE,2017-04-09,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-04-09,2017-07-17,2,1,2017,False,False
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-04-09,2017-07-17,2,1,2017,False,False
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-04-09,2017-07-17,2,1,2017,False,False
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-04-09,2017-07-17,2,1,2017,False,False
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2017-04-09,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-04-09,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2017-04-09,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,TOLUENE,TOLUENE,2017-04-09,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,XYLENE,XYLENE,2017-04-09,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-04-09,2017-07-17,2,1,2017,False,False
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-04-09,2017-07-17,2,1,2017,False,False
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2017-04-09,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-04-09,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,TOLUENE,TOLUENE,2017-04-09,2025-02-23,14,8,2025,True,True
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,XYLENE,XYLENE,2017-04-09,2025-02-23,15,8,2025,True,True
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,2019-07-17,2,1,2019,False,False
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,CHLOROFORM,CHLOROFORM,2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,CHLOROFORM,CHLOROFORM,2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-11-29,2017-11-29,1,1,2017,False,False
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2017-11-29,2017-11-29,1,1,2017,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,BENZENE,BENZENE,2019-03-25,2025-03-17,11,7,2025,True,True
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2019-03-25,2024-09-29,10,6,2024,True,True
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL, MTBE,MTBE,2019-03-25,2025-03-17,11,7,2025,True,True
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,TOLUENE,TOLUENE,2019-03-25,2025-03-17,11,7,2025,True,True
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,XYLENE,XYLENE,2019-03-25,2024-09-29,10,6,2024,True,True
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,LEAD AS PB,LEAD AS PB,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,NICKEL AS NI,NICKEL AS NI,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorodecanoic acid,Perfluorodecanoic acid,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorododecanoic acid,Perfluorododecanoic acid,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorononanoic acid,Perfluorononanoic acid,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluoropentanoic acid,Perfluoropentanoic acid,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,PERFLUORO PFEESA,PERFLUORO PFEESA,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-09-14,2023-09-14,1,1,2023,False,False
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2023-09-14,2023-09-14,1,1,2023,False,False
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,2017-07-17,1,1,2017,False,False
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,2017-07-17,1,1,2017,False,False
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2017-07-17,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-07-17,2025-02-23,12,8,2025,True,True
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2017-07-17,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,TOLUENE,TOLUENE,2017-07-17,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,XYLENE,XYLENE,2017-07-17,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,2017-07-17,1,1,2017,False,False
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,2017-07-17,1,1,2017,False,False
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2017-07-17,2025-02-23,11,8,2025,True,True
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-07-17,2025-02-23,12,8,2025,True,True
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2017-07-17,2025-02-23,11,8,2025,True,True
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,TOLUENE,TOLUENE,2017-07-17,2025-02-23,12,8,2025,True,True
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,XYLENE,XYLENE,2017-07-17,2025-02-23,12,8,2025,True,True
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,2017-07-17,1,1,2017,False,False
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,2017-07-17,1,1,2017,False,False
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,BENZENE,BENZENE,2017-07-17,2025-02-23,12,8,2025,True,True
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,ETHYL BENZENE,ETHYL BENZENE,2017-07-17,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_9,נד אגד אזור 9,FUEL, MTBE,MTBE,2017-07-17,2025-02-23,12,8,2025,True,True
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,TOLUENE,TOLUENE,2017-07-17,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,XYLENE,XYLENE,2017-07-17,2025-02-23,13,8,2025,True,True
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-04-01,2019-07-17,2,1,2019,False,False
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-04-01,2019-07-17,2,1,2019,False,False
