borehole,name_he,family,param_code,param_name,latest_date,latest_concentration,unit,drinking_water_standard,pct_of_standard
נת_אלביט_חולון_2,נת אלביט חולון 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2016-03-10,10.0,microgr/L,50.0,20.0
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-03-10,4.31,microgr/L,50.0,8.62
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-03-10,0.0,microgr/L,4.0,0.0
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2016-03-10,0.0,microgr/L,300.0,0.0
נת_אלביט_חולון_2,נת אלביט חולון 2,METALS,LEAD AS PB,LEAD AS PB,2016-03-10,0.0,microgr/L,10.0,0.0
נת_אלביט_חולון_2,נת אלביט חולון 2,METALS,NICKEL AS NI,NICKEL AS NI,2016-03-10,10.0,microgr/L,20.0,50.0
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL,TOLUENE,TOLUENE,2016-03-10,0.0,microgr/L,700.0,0.0
נת_אלביט_חולון_2,נת אלביט חולון 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2016-03-10,0.0,microgr/L,50.0,0.0
נת_אלביט_חולון_2,נת אלביט חולון 2,FUEL,XYLENE,XYLENE,2016-03-10,0.0,microgr/L,500.0,0.0
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,1129.0,microgr/L,,
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,285.0,microgr/L,,
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,BENZENE,BENZENE,2025-02-23,4250.0,microgr/L,5.0,85000.0
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,416.0,microgr/L,300.0,138.67
נד_אגד_אזור_1,נד אגד אזור 1,FUEL, MTBE,MTBE,2025-02-23,7200.0,microgr/L,40.0,18000.0
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,TOLUENE,TOLUENE,2025-02-23,6960.0,microgr/L,700.0,994.29
נד_אגד_אזור_1,נד אגד אזור 1,FUEL,XYLENE,XYLENE,2025-02-23,805.0,microgr/L,500.0,161.0
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,9.0,microgr/L,50.0,18.0
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,3.0,microgr/L,7.5,40.0
נד_אגד_אזור_1,נד אגד אזור 1,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,21.0,microgr/L,0.5,4200.0
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,BENZENE,BENZENE,2024-02-26,0.2,microgr/L,5.0,4.0
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-02-26,0.1,microgr/L,300.0,0.03
נד_אגד_אזור_2,נד אגד אזור 2,FUEL, MTBE,MTBE,2024-02-26,28.3,microgr/L,40.0,70.75
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,TOLUENE,TOLUENE,2024-02-26,0.55,microgr/L,700.0,0.08
נד_אגד_אזור_2,נד אגד אזור 2,FUEL,XYLENE,XYLENE,2024-02-26,0.48,microgr/L,500.0,0.1
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,26.0,microgr/L,50.0,52.0
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,64.0,microgr/L,10.0,640.0
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,138.0,microgr/L,7.5,1840.0
נד_אגד_אזור_2,נד אגד אזור 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.1,microgr/L,0.5,20.0
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,25.6,microgr/L,,
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,BENZENE,BENZENE,2025-02-23,1.07,microgr/L,5.0,21.4
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,0.1,microgr/L,300.0,0.03
נד_אגד_אזור_3,נד אגד אזור 3,FUEL, MTBE,MTBE,2025-02-23,378.0,microgr/L,40.0,945.0
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,TOLUENE,TOLUENE,2025-02-23,0.5,microgr/L,700.0,0.07
נד_אגד_אזור_3,נד אגד אזור 3,FUEL,XYLENE,XYLENE,2025-02-23,0.1,microgr/L,500.0,0.02
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,203.0,microgr/L,50.0,406.0
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,12.0,microgr/L,10.0,120.0
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,41.0,microgr/L,7.5,546.67
נד_אגד_אזור_3,נד אגד אזור 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,3.0,microgr/L,0.5,600.0
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,1472.0,microgr/L,,
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,366.0,microgr/L,,
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,BENZENE,BENZENE,2025-02-23,165.0,microgr/L,5.0,3300.0
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,259.0,microgr/L,300.0,86.33
נד_אגד_אזור_4,נד אגד אזור 4,FUEL, MTBE,MTBE,2025-02-23,722.0,microgr/L,40.0,1805.0
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,TOLUENE,TOLUENE,2025-02-23,1390.0,microgr/L,700.0,198.57
נד_אגד_אזור_4,נד אגד אזור 4,FUEL,XYLENE,XYLENE,2025-02-23,614.0,microgr/L,500.0,122.8
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,11.0,microgr/L,50.0,22.0
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,80.0,microgr/L,7.5,1066.67
נד_אגד_אזור_4,נד אגד אזור 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,12.0,microgr/L,0.5,2400.0
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,160.0,microgr/L,,
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,34.6,microgr/L,,
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,BENZENE,BENZENE,2025-02-23,7.32,microgr/L,5.0,146.4
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,0.36,microgr/L,300.0,0.12
נד_אגד_אזור_5,נד אגד אזור 5,FUEL, MTBE,MTBE,2025-02-23,390.0,microgr/L,40.0,975.0
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,TOLUENE,TOLUENE,2025-02-23,0.5,microgr/L,700.0,0.07
נד_אגד_אזור_5,נד אגד אזור 5,FUEL,XYLENE,XYLENE,2025-02-23,0.17,microgr/L,500.0,0.03
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,11.0,microgr/L,50.0,22.0
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,3.0,microgr/L,7.5,40.0
נד_אגד_אזור_5,נד אגד אזור 5,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,12.0,microgr/L,0.5,2400.0
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,BENZENE,BENZENE,2025-02-23,0.54,microgr/L,5.0,10.8
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,0.18,microgr/L,300.0,0.06
נד_אגד_אזור_6,נד אגד אזור 6,FUEL, MTBE,MTBE,2025-02-23,191.0,microgr/L,40.0,477.5
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,TOLUENE,TOLUENE,2025-02-23,0.56,microgr/L,700.0,0.08
נד_אגד_אזור_6,נד אגד אזור 6,FUEL,XYLENE,XYLENE,2025-02-23,0.1,microgr/L,500.0,0.02
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,72.0,microgr/L,50.0,144.0
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,32.0,microgr/L,10.0,320.0
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,4.0,microgr/L,10.0,40.0
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,430.0,microgr/L,7.5,5733.33
נד_אגד_אזור_6,נד אגד אזור 6,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,21.0,microgr/L,0.5,4200.0
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2017-11-29,625.0,microgr/L,3.0,20833.33
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,CHLOROFORM,CHLOROFORM,2017-11-29,12.453,microgr/L,80.0,15.57
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2017-11-29,3.537,microgr/L,50.0,7.07
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-11-29,874.9,microgr/L,10.0,8749.0
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-11-29,4.576,microgr/L,10.0,45.76
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2017-11-29,0.0,microgr/L,50.0,0.0
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-11-29,3013.01,microgr/L,7.5,40173.47
נת_אלביט_חולון_3,נת אלביט חולון 3,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2017-11-29,0.0,microgr/L,0.5,0.0
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2017-11-29,138.0,microgr/L,3.0,4600.0
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,CHLOROFORM,CHLOROFORM,2017-11-29,31.702,microgr/L,80.0,39.63
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2017-11-29,3.087,microgr/L,50.0,6.17
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2017-11-29,807.11,microgr/L,10.0,8071.1
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2017-11-29,2.9,microgr/L,10.0,29.0
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2017-11-29,0.0,microgr/L,50.0,0.0
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2017-11-29,3185.9,microgr/L,7.5,42478.67
נת_אלביט_חולון_4,נת אלביט חולון 4,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2017-11-29,0.0,microgr/L,0.5,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,BENZENE,BENZENE,2025-03-17,36.0,microgr/L,5.0,720.0
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-29,1.0,microgr/L,300.0,0.33
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL, MTBE,MTBE,2025-03-17,1670.0,microgr/L,40.0,4175.0
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,TOLUENE,TOLUENE,2025-03-17,3.0,microgr/L,700.0,0.43
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,XYLENE,XYLENE,2024-09-29,1.0,microgr/L,500.0,0.2
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2023-09-14,1.0,microgr/L,,
נד_דלק_הצבי_2,נד דלק הצבי 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2023-09-14,1.0,microgr/L,,
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,ARSENIC AS AS,ARSENIC AS AS,2023-09-14,0.0,microgr/L,10.0,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,CADMIUM AS CD,CADMIUM AS CD,2023-09-14,0.0,microgr/L,5.0,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2023-09-14,0.0,microgr/L,4.0,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2023-09-14,46.672,microgr/L,80.0,58.34
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2023-09-14,0.0,microgr/L,50.0,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2023-09-14,5.101,microgr/L,50.0,10.2
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2023-09-14,1.982,microgr/L,4.0,49.55
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2023-09-14,63.613,microgr/L,10.0,636.13
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,LEAD AS PB,LEAD AS PB,2023-09-14,0.0,microgr/L,10.0,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,METALS,NICKEL AS NI,NICKEL AS NI,2023-09-14,10.0,microgr/L,20.0,50.0
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorodecanoic acid,Perfluorodecanoic acid,2023-09-14,0.0,microgr/L,0.1,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorododecanoic acid,Perfluorododecanoic acid,2023-09-14,0.0,microgr/L,0.1,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluorononanoic acid,Perfluorononanoic acid,2023-09-14,0.0,microgr/L,0.1,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,Perfluoropentanoic acid,Perfluoropentanoic acid,2023-09-14,0.0,microgr/L,0.1,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,PFAS,PERFLUORO PFEESA,PERFLUORO PFEESA,2023-09-14,0.0,microgr/L,,
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2023-09-14,31.81,microgr/L,10.0,318.1
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2023-09-14,0.0,microgr/L,50.0,0.0
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2023-09-14,246.0,microgr/L,7.5,3280.0
נד_דלק_הצבי_2,נד דלק הצבי 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2023-09-14,3.394,microgr/L,0.5,678.8
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,BENZENE,BENZENE,2025-02-23,14.4,microgr/L,5.0,288.0
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,4.14,microgr/L,300.0,1.38
נד_אגד_אזור_7,נד אגד אזור 7,FUEL, MTBE,MTBE,2025-02-23,59.5,microgr/L,40.0,148.75
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,TOLUENE,TOLUENE,2025-02-23,1.0,microgr/L,700.0,0.14
נד_אגד_אזור_7,נד אגד אזור 7,FUEL,XYLENE,XYLENE,2025-02-23,0.1,microgr/L,500.0,0.02
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,11.0,microgr/L,50.0,22.0
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,3.0,microgr/L,7.5,40.0
נד_אגד_אזור_7,נד אגד אזור 7,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,4.0,microgr/L,0.5,800.0
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,BENZENE,BENZENE,2025-02-23,202.0,microgr/L,5.0,4040.0
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,17.9,microgr/L,300.0,5.97
נד_אגד_אזור_8,נד אגד אזור 8,FUEL, MTBE,MTBE,2025-02-23,206.0,microgr/L,40.0,515.0
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,TOLUENE,TOLUENE,2025-02-23,8.51,microgr/L,700.0,1.22
נד_אגד_אזור_8,נד אגד אזור 8,FUEL,XYLENE,XYLENE,2025-02-23,8.06,microgr/L,500.0,1.61
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,51.0,microgr/L,50.0,102.0
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,24.0,microgr/L,10.0,240.0
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,51.0,microgr/L,7.5,680.0
נד_אגד_אזור_8,נד אגד אזור 8,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.3,microgr/L,0.5,60.0
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2017-07-17,20.0,microgr/L,,
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,BENZENE,BENZENE,2025-02-23,0.2,microgr/L,5.0,4.0
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-23,0.1,microgr/L,300.0,0.03
נד_אגד_אזור_9,נד אגד אזור 9,FUEL, MTBE,MTBE,2025-02-23,12.2,microgr/L,40.0,30.5
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,TOLUENE,TOLUENE,2025-02-23,0.5,microgr/L,700.0,0.07
נד_אגד_אזור_9,נד אגד אזור 9,FUEL,XYLENE,XYLENE,2025-02-23,0.1,microgr/L,500.0,0.02
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,24.0,microgr/L,50.0,48.0
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-07-17,93.0,microgr/L,7.5,1240.0
נד_אגד_אזור_9,נד אגד אזור 9,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2019-07-17,0.7,microgr/L,0.5,140.0
נד_אגד_אזור_10,נד אגד אזור 10,FUEL,BENZENE,BENZENE,2024-01-15,0.54,microgr/L,5.0,10.8
נד_אגד_אזור_10,נד אגד אזור 10,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,0.34,microgr/L,300.0,0.11
נד_אגד_אזור_10,נד אגד אזור 10,FUEL, MTBE,MTBE,2024-01-15,360.0,microgr/L,40.0,900.0
נד_אגד_אזור_10,נד אגד אזור 10,FUEL,TOLUENE,TOLUENE,2024-01-15,2.68,microgr/L,700.0,0.38
נד_אגד_אזור_10,נד אגד אזור 10,FUEL,XYLENE,XYLENE,2024-01-15,1.97,microgr/L,500.0,0.39
נד_אגד_אזור_13,נד אגד אזור 13,FUEL,BENZENE,BENZENE,2024-01-15,0.81,microgr/L,5.0,16.2
נד_אגד_אזור_13,נד אגד אזור 13,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2019-07-17,5.0,microgr/L,50.0,10.0
נד_אגד_אזור_13,נד אגד אזור 13,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_13,נד אגד אזור 13,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-01-15,0.46,microgr/L,300.0,0.15
נד_אגד_אזור_13,נד אגד אזור 13,FUEL, MTBE,MTBE,2024-01-15,101.0,microgr/L,40.0,252.5
נד_אגד_אזור_13,נד אגד אזור 13,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2019-07-17,3.0,microgr/L,10.0,30.0
נד_אגד_אזור_13,נד אגד אזור 13,FUEL,TOLUENE,TOLUENE,2024-01-15,5.0,microgr/L,700.0,0.71
